User ID,Reader Company,Title,Activity Date,Content Title,Content Topics,Activity Source,Specifics,Client,Newsletter Name
user-11641,Co-1641,Scientist,2025-02-19T18:01:00,Content 41,"Downstream,Purification",event,details,ClientB,NEWS_41
user-11642,Co-1642,Scientist,2025-02-19T18:02:00,Content 42,"Downstream,Purification",newsletter,details,ClientA,NEWS_42
user-11643,Co-1643,Engineer,2025-02-19T18:03:00,Content 43,"Manufacturing,QA",non-nl,details,ClientC,NEWS_43
user-11644,Co-1644,Director,2025-02-19T18:04:00,Content 44,"Downstream,Purification",event,details,ClientA,NEWS_44
user-11645,Co-1645,Manager,2025-02-19T18:05:00,Content 45,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_45
user-11646,Co-1646,Scientist,2025-02-19T18:06:00,Content 46,"Upstream,Cell Culture",non-nl,details,ClientA,NEWS_46
user-11647,Co-1647,Manager,2025-02-19T18:07:00,Content 47,"Upstream,Cell Culture",newsletter,details,ClientC,NEWS_47
user-11648,Co-1648,Scientist,2025-02-19T18:08:00,Content 48,"Downstream,Purification",newsletter,details,ClientC,NEWS_48
user-11649,Co-1649,Scientist,2025-02-19T18:09:00,Content 49,"Downstream,Purification",newsletter,details,ClientA,NEWS_49
user-11650,Co-1650,Scientist,2025-02-19T18:10:00,Content 50,"Downstream,Purification",newsletter,details,ClientA,NEWS_0
user-11651,Co-1651,Manager,2025-02-19T18:11:00,Content 51,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_1
user-11652,Co-1652,Manager,2025-02-19T18:12:00,Content 52,"Manufacturing,QA",webinar,details,,NEWS_2
user-11653,Co-1653,Director,2025-02-19T18:13:00,Content 53,"Manufacturing,QA",newsletter,details,ClientA,NEWS_3
user-11654,Co-1654,Scientist,2025-02-19T18:14:00,Content 54,Analytical,newsletter,details,ClientA,NEWS_4
user-11655,Co-1655,Manager,2025-02-19T18:15:00,Content 55,"Upstream,Cell Culture",newsletter,details,,NEWS_5
user-11656,Co-1656,Director,2025-02-19T18:16:00,Content 56,"Manufacturing,QA",non-nl,details,ClientA,NEWS_6
user-11657,Co-1657,Director,2025-02-19T18:17:00,Content 57,"Downstream,Purification",newsletter,details,ClientA,NEWS_7
user-11658,Co-1658,Scientist,2025-02-19T18:18:00,Content 58,"Upstream,Cell Culture",newsletter,details,ClientC,NEWS_8
user-11659,Co-1659,Manager,2025-02-19T18:19:00,Content 59,Analytical,newsletter,details,ClientA,NEWS_9
user-11660,Co-1660,Engineer,2025-02-19T18:20:00,Content 60,"Upstream,Cell Culture",newsletter,details,ClientC,NEWS_10
user-11661,Co-1661,Manager,2025-02-19T18:21:00,Content 61,Analytical,newsletter,details,,NEWS_11
user-11662,Co-1662,Manager,2025-02-19T18:22:00,Content 62,"Manufacturing,QA",newsletter,details,ClientA,NEWS_12
user-11663,Co-1663,Engineer,2025-02-19T18:23:00,Content 63,"Manufacturing,QA",event,details,,NEWS_13
user-11664,Co-1664,Scientist,2025-02-19T18:24:00,Content 64,"Manufacturing,QA",newsletter,details,ClientB,NEWS_14
user-11665,Co-1665,Engineer,2025-02-19T18:25:00,Content 65,"Manufacturing,QA",newsletter,details,,NEWS_15
user-11666,Co-1666,Director,2025-02-19T18:26:00,Content 66,Analytical,newsletter,details,,NEWS_16
user-11667,Co-1667,Engineer,2025-02-19T18:27:00,Content 67,"Downstream,Purification",newsletter,details,ClientB,NEWS_17
user-11668,Co-1668,Scientist,2025-02-19T18:28:00,Content 68,"Upstream,Cell Culture",newsletter,details,,NEWS_18
user-11669,Co-1669,Manager,2025-02-19T18:29:00,Content 69,"Manufacturing,QA",newsletter,details,ClientB,NEWS_19
user-11670,Co-1670,Manager,2025-02-19T18:30:00,Content 70,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_20
user-11671,Co-1671,Engineer,2025-02-19T18:31:00,Content 71,"Downstream,Purification",event,details,ClientB,NEWS_21
user-11672,Co-1672,Engineer,2025-02-19T18:32:00,Content 72,"Manufacturing,QA",event,details,ClientA,NEWS_22
user-11673,Co-1673,Engineer,2025-02-19T18:33:00,Content 73,"Upstream,Cell Culture",newsletter,details,,NEWS_23
user-11674,Co-1674,Engineer,2025-02-19T18:34:00,Content 74,"Downstream,Purification",newsletter,details,ClientB,NEWS_24
user-11675,Co-1675,Engineer,2025-02-19T18:35:00,Content 75,"Downstream,Purification",newsletter,details,ClientB,NEWS_25
user-11676,Co-1676,Engineer,2025-02-19T18:36:00,Content 76,"Manufacturing,QA",event,details,,NEWS_26
user-11677,Co-1677,Scientist,2025-02-19T18:37:00,Content 77,"Upstream,Cell Culture",newsletter,details,,NEWS_27
user-11678,Co-1678,Engineer,2025-02-19T18:38:00,Content 78,"Manufacturing,QA",newsletter,details,,NEWS_28
user-11679,Co-1679,Scientist,2025-02-19T18:39:00,Content 79,Analytical,newsletter,details,,NEWS_29
user-11680,Co-1680,Manager,2025-02-19T18:40:00,Content 80,"Manufacturing,QA",newsletter,details,,NEWS_30
user-11681,Co-1681,Engineer,2025-02-19T18:41:00,Content 81,"Manufacturing,QA",webinar,details,ClientA,NEWS_31
user-11682,Co-1682,Manager,2025-02-19T18:42:00,Content 82,Analytical,newsletter,details,ClientA,NEWS_32
user-11683,Co-1683,Scientist,2025-02-19T18:43:00,Content 83,"Downstream,Purification",newsletter,details,ClientC,NEWS_33
user-11684,Co-1684,Manager,2025-02-19T18:44:00,Content 84,"Downstream,Purification",newsletter,details,ClientB,NEWS_34
user-11685,Co-1685,Director,2025-02-19T18:45:00,Content 85,"Upstream,Cell Culture",newsletter,details,,NEWS_35
user-11686,Co-1686,Scientist,2025-02-19T18:46:00,Content 86,"Upstream,Cell Culture",event,details,ClientA,NEWS_36
user-11687,Co-1687,Manager,2025-02-19T18:47:00,Content 87,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_37
user-11688,Co-1688,Manager,2025-02-19T18:48:00,Content 88,"Manufacturing,QA",webinar,details,ClientB,NEWS_38
user-11689,Co-1689,Engineer,2025-02-19T18:49:00,Content 89,Analytical,newsletter,details,ClientA,NEWS_39
user-11690,Co-1690,Engineer,2025-02-19T18:50:00,Content 90,"Upstream,Cell Culture",newsletter,details,,NEWS_40
user-11691,Co-1691,Engineer,2025-02-19T18:51:00,Content 91,"Manufacturing,QA",newsletter,details,ClientB,NEWS_41
user-11692,Co-1692,Manager,2025-02-19T18:52:00,Content 92,Analytical,newsletter,details,ClientA,NEWS_42
user-11693,Co-1693,Manager,2025-02-19T18:53:00,Content 93,"Downstream,Purification",webinar,details,ClientB,NEWS_43
user-11694,Co-1694,Director,2025-02-19T18:54:00,Content 94,Analytical,newsletter,details,ClientB,NEWS_44
user-11695,Co-1695,Manager,2025-02-19T18:55:00,Content 95,"Upstream,Cell Culture",newsletter,details,,NEWS_45
user-11696,Co-1696,Scientist,2025-02-19T18:56:00,Content 96,"Downstream,Purification",newsletter,details,ClientB,NEWS_46
user-11697,Co-1697,Engineer,2025-02-19T18:57:00,Content 97,"Upstream,Cell Culture",newsletter,details,,NEWS_47
user-11698,Co-1698,Engineer,2025-02-19T18:58:00,Content 98,"Upstream,Cell Culture",webinar,details,,NEWS_48
user-11699,Co-1699,Director,2025-02-19T18:59:00,Content 99,"Upstream,Cell Culture",newsletter,details,,NEWS_49
user-11700,Co-1700,Engineer,2025-02-19T19:00:00,Content 100,Analytical,non-nl,details,,NEWS_0
user-11701,Co-1701,Manager,2025-02-19T19:01:00,Content 101,"Downstream,Purification",newsletter,details,,NEWS_1
user-11702,Co-1702,Scientist,2025-02-19T19:02:00,Content 102,"Manufacturing,QA",newsletter,details,,NEWS_2
user-11703,Co-1703,Scientist,2025-02-19T19:03:00,Content 103,Analytical,newsletter,details,ClientB,NEWS_3
user-11704,Co-1704,Scientist,2025-02-19T19:04:00,Content 104,Analytical,newsletter,details,,NEWS_4
user-11705,Co-1705,Manager,2025-02-19T19:05:00,Content 105,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_5
user-11706,Co-1706,Scientist,2025-02-19T19:06:00,Content 106,Analytical,event,details,ClientA,NEWS_6
user-11707,Co-1707,Scientist,2025-02-19T19:07:00,Content 107,"Upstream,Cell Culture",newsletter,details,,NEWS_7
user-11708,Co-1708,Manager,2025-02-19T19:08:00,Content 108,Analytical,event,details,,NEWS_8
user-11709,Co-1709,Scientist,2025-02-19T19:09:00,Content 109,"Downstream,Purification",newsletter,details,ClientA,NEWS_9
user-11710,Co-1710,Scientist,2025-02-19T19:10:00,Content 110,"Downstream,Purification",newsletter,details,,NEWS_10
user-11711,Co-1711,Scientist,2025-02-19T19:11:00,Content 111,"Upstream,Cell Culture",newsletter,details,,NEWS_11
user-11712,Co-1712,Manager,2025-02-19T19:12:00,Content 112,"Manufacturing,QA",newsletter,details,,NEWS_12
user-11713,Co-1713,Director,2025-02-19T19:13:00,Content 113,Analytical,newsletter,details,ClientA,NEWS_13
user-11714,Co-1714,Engineer,2025-02-19T19:14:00,Content 114,Analytical,newsletter,details,ClientC,NEWS_14
user-11715,Co-1715,Director,2025-02-19T19:15:00,Content 115,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_15
user-11716,Co-1716,Manager,2025-02-19T19:16:00,Content 116,"Downstream,Purification",newsletter,details,ClientA,NEWS_16
user-11717,Co-1717,Engineer,2025-02-19T19:17:00,Content 117,Analytical,event,details,,NEWS_17
user-11718,Co-1718,Director,2025-02-19T19:18:00,Content 118,"Downstream,Purification",newsletter,details,ClientA,NEWS_18
user-11719,Co-1719,Scientist,2025-02-19T19:19:00,Content 119,Analytical,event,details,,NEWS_19
user-11720,Co-1720,Manager,2025-02-19T19:20:00,Content 120,"Downstream,Purification",newsletter,details,ClientA,NEWS_20
user-11721,Co-1721,Engineer,2025-02-19T19:21:00,Content 121,"Manufacturing,QA",webinar,details,ClientA,NEWS_21
user-11722,Co-1722,Director,2025-02-19T19:22:00,Content 122,"Manufacturing,QA",newsletter,details,ClientA,NEWS_22
user-11723,Co-1723,Director,2025-02-19T19:23:00,Content 123,"Downstream,Purification",newsletter,details,ClientA,NEWS_23
user-11724,Co-1724,Engineer,2025-02-19T19:24:00,Content 124,"Upstream,Cell Culture",newsletter,details,ClientC,NEWS_24
user-11725,Co-1725,Director,2025-02-19T19:25:00,Content 125,Analytical,newsletter,details,ClientC,NEWS_25
user-11726,Co-1726,Manager,2025-02-19T19:26:00,Content 126,"Upstream,Cell Culture",event,details,,NEWS_26
user-11727,Co-1727,Scientist,2025-02-19T19:27:00,Content 127,"Upstream,Cell Culture",event,details,,NEWS_27
user-11728,Co-1728,Director,2025-02-19T19:28:00,Content 128,"Upstream,Cell Culture",event,details,,NEWS_28
user-11729,Co-1729,Director,2025-02-19T19:29:00,Content 129,"Manufacturing,QA",newsletter,details,,NEWS_29
user-11730,Co-1730,Engineer,2025-02-19T19:30:00,Content 130,"Downstream,Purification",newsletter,details,ClientB,NEWS_30
user-11731,Co-1731,Engineer,2025-02-19T19:31:00,Content 131,Analytical,non-nl,details,ClientB,NEWS_31
user-11732,Co-1732,Director,2025-02-19T19:32:00,Content 132,"Downstream,Purification",newsletter,details,ClientB,NEWS_32
user-11733,Co-1733,Director,2025-02-19T19:33:00,Content 133,"Upstream,Cell Culture",newsletter,details,,NEWS_33
user-11734,Co-1734,Director,2025-02-19T19:34:00,Content 134,"Upstream,Cell Culture",newsletter,details,ClientC,NEWS_34
user-11735,Co-1735,Engineer,2025-02-19T19:35:00,Content 135,"Upstream,Cell Culture",newsletter,details,ClientC,NEWS_35
user-11736,Co-1736,Scientist,2025-02-19T19:36:00,Content 136,"Upstream,Cell Culture",event,details,,NEWS_36
user-11737,Co-1737,Director,2025-02-19T19:37:00,Content 137,"Downstream,Purification",newsletter,details,ClientA,NEWS_37
user-11738,Co-1738,Scientist,2025-02-19T19:38:00,Content 138,"Manufacturing,QA",newsletter,details,ClientA,NEWS_38
user-11739,Co-1739,Manager,2025-02-19T19:39:00,Content 139,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_39
user-11740,Co-1740,Manager,2025-02-19T19:40:00,Content 140,"Downstream,Purification",newsletter,details,,NEWS_40
user-11741,Co-1741,Manager,2025-02-19T19:41:00,Content 141,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_41
user-11742,Co-1742,Manager,2025-02-19T19:42:00,Content 142,"Manufacturing,QA",newsletter,details,ClientA,NEWS_42
user-11743,Co-1743,Scientist,2025-02-19T19:43:00,Content 143,Analytical,newsletter,details,ClientC,NEWS_43
user-11744,Co-1744,Manager,2025-02-19T19:44:00,Content 144,"Manufacturing,QA",event,details,ClientA,NEWS_44
user-11745,Co-1745,Scientist,2025-02-19T19:45:00,Content 145,"Upstream,Cell Culture",newsletter,details,,NEWS_45
user-11746,Co-1746,Director,2025-02-19T19:46:00,Content 146,"Downstream,Purification",webinar,details,,NEWS_46
user-11747,Co-1747,Manager,2025-02-19T19:47:00,Content 147,Analytical,newsletter,details,ClientB,NEWS_47
user-11748,Co-1748,Director,2025-02-19T19:48:00,Content 148,"Manufacturing,QA",non-nl,details,ClientB,NEWS_48
user-11749,Co-1749,Manager,2025-02-19T19:49:00,Content 149,Analytical,webinar,details,,NEWS_49
user-11750,Co-1750,Engineer,2025-02-19T19:50:00,Content 150,"Manufacturing,QA",non-nl,details,ClientB,NEWS_0
user-11751,Co-1751,Manager,2025-02-19T19:51:00,Content 151,"Downstream,Purification",newsletter,details,ClientB,NEWS_1
user-11752,Co-1752,Scientist,2025-02-19T19:52:00,Content 152,"Upstream,Cell Culture",newsletter,details,,NEWS_2
user-11753,Co-1753,Scientist,2025-02-19T19:53:00,Content 153,"Manufacturing,QA",newsletter,details,ClientC,NEWS_3
user-11754,Co-1754,Director,2025-02-19T19:54:00,Content 154,"Manufacturing,QA",newsletter,details,,NEWS_4
user-11755,Co-1755,Scientist,2025-02-19T19:55:00,Content 155,"Downstream,Purification",newsletter,details,ClientB,NEWS_5
user-11756,Co-1756,Scientist,2025-02-19T19:56:00,Content 156,"Upstream,Cell Culture",newsletter,details,,NEWS_6
user-11757,Co-1757,Director,2025-02-19T19:57:00,Content 157,"Manufacturing,QA",newsletter,details,ClientA,NEWS_7
user-11758,Co-1758,Engineer,2025-02-19T19:58:00,Content 158,"Downstream,Purification",newsletter,details,ClientA,NEWS_8
user-11759,Co-1759,Scientist,2025-02-19T19:59:00,Content 159,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_9
user-11760,Co-1760,Engineer,2025-02-19T20:00:00,Content 160,"Upstream,Cell Culture",newsletter,details,,NEWS_10
user-11761,Co-1761,Manager,2025-02-19T20:01:00,Content 161,Analytical,newsletter,details,ClientA,NEWS_11
user-11762,Co-1762,Engineer,2025-02-19T20:02:00,Content 162,"Upstream,Cell Culture",newsletter,details,ClientC,NEWS_12
user-11763,Co-1763,Engineer,2025-02-19T20:03:00,Content 163,"Upstream,Cell Culture",newsletter,details,,NEWS_13
user-11764,Co-1764,Manager,2025-02-19T20:04:00,Content 164,"Downstream,Purification",non-nl,details,ClientC,NEWS_14
user-11765,Co-1765,Manager,2025-02-19T20:05:00,Content 165,"Downstream,Purification",newsletter,details,,NEWS_15
user-11766,Co-1766,Director,2025-02-19T20:06:00,Content 166,Analytical,newsletter,details,ClientB,NEWS_16
user-11767,Co-1767,Engineer,2025-02-19T20:07:00,Content 167,"Downstream,Purification",newsletter,details,ClientA,NEWS_17
user-11768,Co-1768,Director,2025-02-19T20:08:00,Content 168,"Downstream,Purification",newsletter,details,,NEWS_18
user-11769,Co-1769,Engineer,2025-02-19T20:09:00,Content 169,Analytical,event,details,,NEWS_19
user-11770,Co-1770,Scientist,2025-02-19T20:10:00,Content 170,"Upstream,Cell Culture",newsletter,details,,NEWS_20
user-11771,Co-1771,Director,2025-02-19T20:11:00,Content 171,Analytical,non-nl,details,,NEWS_21
user-11772,Co-1772,Director,2025-02-19T20:12:00,Content 172,"Upstream,Cell Culture",newsletter,details,,NEWS_22
user-11773,Co-1773,Scientist,2025-02-19T20:13:00,Content 173,"Upstream,Cell Culture",event,details,,NEWS_23
user-11774,Co-1774,Scientist,2025-02-19T20:14:00,Content 174,"Manufacturing,QA",newsletter,details,ClientA,NEWS_24
user-11775,Co-1775,Engineer,2025-02-19T20:15:00,Content 175,Analytical,newsletter,details,ClientA,NEWS_25
user-11776,Co-1776,Manager,2025-02-19T20:16:00,Content 176,Analytical,newsletter,details,,NEWS_26
user-11777,Co-1777,Director,2025-02-19T20:17:00,Content 177,"Downstream,Purification",newsletter,details,ClientA,NEWS_27
user-11778,Co-1778,Scientist,2025-02-19T20:18:00,Content 178,Analytical,newsletter,details,ClientA,NEWS_28
user-11779,Co-1779,Manager,2025-02-19T20:19:00,Content 179,"Downstream,Purification",webinar,details,ClientA,NEWS_29
user-11780,Co-1780,Director,2025-02-19T20:20:00,Content 180,"Downstream,Purification",newsletter,details,ClientC,NEWS_30
user-11781,Co-1781,Director,2025-02-19T20:21:00,Content 181,"Manufacturing,QA",newsletter,details,ClientA,NEWS_31
user-11782,Co-1782,Director,2025-02-19T20:22:00,Content 182,"Manufacturing,QA",event,details,ClientA,NEWS_32
user-11783,Co-1783,Engineer,2025-02-19T20:23:00,Content 183,"Manufacturing,QA",newsletter,details,,NEWS_33
user-11784,Co-1784,Director,2025-02-19T20:24:00,Content 184,"Manufacturing,QA",event,details,ClientA,NEWS_34
user-11785,Co-1785,Scientist,2025-02-19T20:25:00,Content 185,Analytical,newsletter,details,ClientB,NEWS_35
user-11786,Co-1786,Manager,2025-02-19T20:26:00,Content 186,Analytical,newsletter,details,ClientA,NEWS_36
user-11787,Co-1787,Engineer,2025-02-19T20:27:00,Content 187,"Downstream,Purification",newsletter,details,,NEWS_37
user-11788,Co-1788,Director,2025-02-19T20:28:00,Content 188,"Manufacturing,QA",newsletter,details,ClientB,NEWS_38
user-11789,Co-1789,Manager,2025-02-19T20:29:00,Content 189,Analytical,newsletter,details,,NEWS_39
user-11790,Co-1790,Scientist,2025-02-19T20:30:00,Content 190,"Manufacturing,QA",newsletter,details,ClientA,NEWS_40
user-11791,Co-1791,Director,2025-02-19T20:31:00,Content 191,"Downstream,Purification",newsletter,details,ClientC,NEWS_41
user-11792,Co-1792,Scientist,2025-02-19T20:32:00,Content 192,"Downstream,Purification",newsletter,details,,NEWS_42
user-11793,Co-1793,Engineer,2025-02-19T20:33:00,Content 193,Analytical,webinar,details,ClientA,NEWS_43
user-11794,Co-1794,Manager,2025-02-19T20:34:00,Content 194,Analytical,non-nl,details,ClientA,NEWS_44
user-11795,Co-1795,Manager,2025-02-19T20:35:00,Content 195,"Manufacturing,QA",newsletter,details,,NEWS_45
user-11796,Co-1796,Director,2025-02-19T20:36:00,Content 196,"Upstream,Cell Culture",newsletter,details,,NEWS_46
user-11797,Co-1797,Manager,2025-02-19T20:37:00,Content 197,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_47
user-11798,Co-1798,Director,2025-02-19T20:38:00,Content 198,"Upstream,Cell Culture",newsletter,details,,NEWS_48
user-11799,Co-1799,Manager,2025-02-19T20:39:00,Content 199,"Manufacturing,QA",newsletter,details,ClientA,NEWS_49
user-11800,Co-1800,Director,2025-02-19T20:40:00,Content 0,"Downstream,Purification",newsletter,details,ClientB,NEWS_0
user-11801,Co-1801,Scientist,2025-02-19T20:41:00,Content 1,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_1
user-11802,Co-1802,Scientist,2025-02-19T20:42:00,Content 2,Analytical,newsletter,details,ClientA,NEWS_2
user-11803,Co-1803,Engineer,2025-02-19T20:43:00,Content 3,"Upstream,Cell Culture",newsletter,details,,NEWS_3
user-11804,Co-1804,Director,2025-02-19T20:44:00,Content 4,"Downstream,Purification",non-nl,details,,NEWS_4
user-11805,Co-1805,Engineer,2025-02-19T20:45:00,Content 5,"Manufacturing,QA",newsletter,details,,NEWS_5
user-11806,Co-1806,Engineer,2025-02-19T20:46:00,Content 6,"Upstream,Cell Culture",newsletter,details,,NEWS_6
user-11807,Co-1807,Engineer,2025-02-19T20:47:00,Content 7,"Upstream,Cell Culture",newsletter,details,,NEWS_7
user-11808,Co-1808,Manager,2025-02-19T20:48:00,Content 8,"Downstream,Purification",newsletter,details,ClientA,NEWS_8
user-11809,Co-1809,Director,2025-02-19T20:49:00,Content 9,"Downstream,Purification",non-nl,details,ClientA,NEWS_9
user-11810,Co-1810,Engineer,2025-02-19T20:50:00,Content 10,"Downstream,Purification",non-nl,details,ClientA,NEWS_10
user-11811,Co-1811,Engineer,2025-02-19T20:51:00,Content 11,"Downstream,Purification",newsletter,details,,NEWS_11
user-11812,Co-1812,Scientist,2025-02-19T20:52:00,Content 12,"Upstream,Cell Culture",webinar,details,,NEWS_12
user-11813,Co-1813,Scientist,2025-02-19T20:53:00,Content 13,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_13
user-11814,Co-1814,Scientist,2025-02-19T20:54:00,Content 14,"Downstream,Purification",newsletter,details,ClientB,NEWS_14
user-11815,Co-1815,Director,2025-02-19T20:55:00,Content 15,"Upstream,Cell Culture",newsletter,details,ClientC,NEWS_15
user-11816,Co-1816,Engineer,2025-02-19T20:56:00,Content 16,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_16
user-11817,Co-1817,Manager,2025-02-19T20:57:00,Content 17,"Downstream,Purification",non-nl,details,,NEWS_17
user-11818,Co-1818,Manager,2025-02-19T20:58:00,Content 18,"Downstream,Purification",newsletter,details,ClientB,NEWS_18
user-11819,Co-1819,Scientist,2025-02-19T20:59:00,Content 19,"Manufacturing,QA",newsletter,details,ClientA,NEWS_19
user-11820,Co-1820,Scientist,2025-02-19T21:00:00,Content 20,Analytical,newsletter,details,ClientA,NEWS_20
user-11821,Co-1821,Scientist,2025-02-19T21:01:00,Content 21,"Manufacturing,QA",webinar,details,,NEWS_21
user-11822,Co-1822,Engineer,2025-02-19T21:02:00,Content 22,"Downstream,Purification",webinar,details,,NEWS_22
user-11823,Co-1823,Engineer,2025-02-19T21:03:00,Content 23,"Downstream,Purification",newsletter,details,ClientB,NEWS_23
user-11824,Co-1824,Manager,2025-02-19T21:04:00,Content 24,"Manufacturing,QA",newsletter,details,,NEWS_24
user-11825,Co-1825,Manager,2025-02-19T21:05:00,Content 25,Analytical,newsletter,details,ClientB,NEWS_25
user-11826,Co-1826,Engineer,2025-02-19T21:06:00,Content 26,"Upstream,Cell Culture",webinar,details,ClientC,NEWS_26
user-11827,Co-1827,Manager,2025-02-19T21:07:00,Content 27,Analytical,non-nl,details,ClientA,NEWS_27
user-11828,Co-1828,Manager,2025-02-19T21:08:00,Content 28,"Downstream,Purification",newsletter,details,ClientA,NEWS_28
user-11829,Co-1829,Director,2025-02-19T21:09:00,Content 29,"Downstream,Purification",event,details,ClientC,NEWS_29
user-11830,Co-1830,Scientist,2025-02-19T21:10:00,Content 30,Analytical,newsletter,details,ClientA,NEWS_30
user-11831,Co-1831,Director,2025-02-19T21:11:00,Content 31,Analytical,newsletter,details,ClientA,NEWS_31
user-11832,Co-1832,Director,2025-02-19T21:12:00,Content 32,"Manufacturing,QA",event,details,,NEWS_32
user-11833,Co-1833,Manager,2025-02-19T21:13:00,Content 33,"Downstream,Purification",newsletter,details,,NEWS_33
user-11834,Co-1834,Director,2025-02-19T21:14:00,Content 34,"Manufacturing,QA",newsletter,details,,NEWS_34
user-11835,Co-1835,Director,2025-02-19T21:15:00,Content 35,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_35
user-11836,Co-1836,Scientist,2025-02-19T21:16:00,Content 36,"Downstream,Purification",newsletter,details,ClientC,NEWS_36
user-11837,Co-1837,Engineer,2025-02-19T21:17:00,Content 37,Analytical,non-nl,details,ClientB,NEWS_37
user-11838,Co-1838,Manager,2025-02-19T21:18:00,Content 38,"Downstream,Purification",newsletter,details,,NEWS_38
user-11839,Co-1839,Director,2025-02-19T21:19:00,Content 39,"Manufacturing,QA",non-nl,details,ClientA,NEWS_39
user-11840,Co-1840,Director,2025-02-19T21:20:00,Content 40,Analytical,newsletter,details,ClientA,NEWS_40
user-11841,Co-1841,Scientist,2025-02-19T21:21:00,Content 41,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_41
user-11842,Co-1842,Manager,2025-02-19T21:22:00,Content 42,Analytical,newsletter,details,ClientB,NEWS_42
user-11843,Co-1843,Scientist,2025-02-19T21:23:00,Content 43,"Upstream,Cell Culture",event,details,,NEWS_43
user-11844,Co-1844,Scientist,2025-02-19T21:24:00,Content 44,"Manufacturing,QA",newsletter,details,ClientB,NEWS_44
user-11845,Co-1845,Manager,2025-02-19T21:25:00,Content 45,Analytical,event,details,ClientA,NEWS_45
user-11846,Co-1846,Engineer,2025-02-19T21:26:00,Content 46,"Downstream,Purification",webinar,details,,NEWS_46
user-11847,Co-1847,Engineer,2025-02-19T21:27:00,Content 47,"Downstream,Purification",newsletter,details,ClientA,NEWS_47
user-11848,Co-1848,Scientist,2025-02-19T21:28:00,Content 48,"Upstream,Cell Culture",non-nl,details,ClientB,NEWS_48
user-11849,Co-1849,Scientist,2025-02-19T21:29:00,Content 49,"Upstream,Cell Culture",webinar,details,ClientB,NEWS_49
user-11850,Co-1850,Director,2025-02-19T21:30:00,Content 50,"Manufacturing,QA",newsletter,details,ClientA,NEWS_0
user-11851,Co-1851,Manager,2025-02-19T21:31:00,Content 51,"Upstream,Cell Culture",event,details,ClientA,NEWS_1
user-11852,Co-1852,Scientist,2025-02-19T21:32:00,Content 52,"Downstream,Purification",newsletter,details,ClientA,NEWS_2
user-11853,Co-1853,Manager,2025-02-19T21:33:00,Content 53,"Downstream,Purification",event,details,,NEWS_3
user-11854,Co-1854,Scientist,2025-02-19T21:34:00,Content 54,"Upstream,Cell Culture",non-nl,details,,NEWS_4
user-11855,Co-1855,Scientist,2025-02-19T21:35:00,Content 55,"Downstream,Purification",newsletter,details,,NEWS_5
user-11856,Co-1856,Scientist,2025-02-19T21:36:00,Content 56,Analytical,newsletter,details,ClientA,NEWS_6
user-11857,Co-1857,Scientist,2025-02-19T21:37:00,Content 57,Analytical,newsletter,details,ClientC,NEWS_7
user-11858,Co-1858,Engineer,2025-02-19T21:38:00,Content 58,"Upstream,Cell Culture",webinar,details,,NEWS_8
user-11859,Co-1859,Manager,2025-02-19T21:39:00,Content 59,Analytical,newsletter,details,,NEWS_9
user-11860,Co-1860,Director,2025-02-19T21:40:00,Content 60,"Downstream,Purification",non-nl,details,ClientB,NEWS_10
user-11861,Co-1861,Engineer,2025-02-19T21:41:00,Content 61,"Downstream,Purification",newsletter,details,,NEWS_11
user-11862,Co-1862,Scientist,2025-02-19T21:42:00,Content 62,"Manufacturing,QA",event,details,,NEWS_12
user-11863,Co-1863,Manager,2025-02-19T21:43:00,Content 63,"Upstream,Cell Culture",newsletter,details,,NEWS_13
user-11864,Co-1864,Scientist,2025-02-19T21:44:00,Content 64,"Downstream,Purification",event,details,ClientB,NEWS_14
user-11865,Co-1865,Engineer,2025-02-19T21:45:00,Content 65,"Manufacturing,QA",non-nl,details,ClientA,NEWS_15
user-11866,Co-1866,Engineer,2025-02-19T21:46:00,Content 66,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_16
user-11867,Co-1867,Manager,2025-02-19T21:47:00,Content 67,Analytical,newsletter,details,ClientA,NEWS_17
user-11868,Co-1868,Engineer,2025-02-19T21:48:00,Content 68,"Downstream,Purification",newsletter,details,,NEWS_18
user-11869,Co-1869,Engineer,2025-02-19T21:49:00,Content 69,Analytical,newsletter,details,,NEWS_19
user-11870,Co-1870,Scientist,2025-02-19T21:50:00,Content 70,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_20
user-11871,Co-1871,Director,2025-02-19T21:51:00,Content 71,Analytical,newsletter,details,ClientB,NEWS_21
